FechaInicio,Prestamo,Fichas,Monto por ficha,MontoPendiente,Dias de atraso,Atraso,EmpleadoID,Monto Préstamo
22/01/2024,177111,16,12080.2,148955.8,0,0,26704,"$167,781"
22/01/2024,177112,16,14341.2,176331.4,0,0,27700,"$204,874"
22/01/2024,177113,16,26834.5,330322.3,0,0,26849,"$367,596"
22/01/2024,177114,16,2935.9,36267,0,0,22543,"$41,941"
22/01/2024,177115,16,40579,501270,0,0,11632,"$579,700"
22/01/2024,177116,16,15682.5,193725,0,0,22141,"$211,926"
22/01/2024,177117,16,18772.25,231892.5,0,0,19415,"$253,679"
22/01/2024,177118,16,24449.4,301366.8,0,0,20741,"$330,397"
22/01/2024,177119,16,12328.4,152165.3,0,0,26559,"$171,228"
22/01/2024,177120,16,14341.2,176369.9,0,0,24682,"$204,874"
22/01/2024,177121,16,5738.35,70695.8,0,0,28255,"$81,976"
22/01/2024,177122,16,11636.5,143738,0,0,26877,"$166,236"
22/01/2024,177123,16,8655.975,106495.2,0,0,22939,"$123,657"
22/01/2024,177124,16,6912.2,84756,0,0,27074,"$94,688"
22/01/2024,177125,16,11046.6,136225.6,0,0,26641,"$151,323"
22/01/2024,177126,16,4003.5,49350,0,0,28271,"$54,842"
22/01/2024,177127,16,29483.1,364193.2,0,0,28312,"$421,187"
22/01/2024,177128,16,4700.5,57959.3,0,0,21944,"$66,204"
22/01/2024,177129,16,5842.05,67345.6,0,0,26652,"$78,947"
22/01/2024,177130,16,2402.1,29497.3,0,0,24725,"$32,905"
22/01/2024,177131,16,11070.4,136317.216,0,0,24595,"$158,149"
22/01/2024,177132,16,49206.5,607425,0,0,26150,"$702,950"
22/01/2024,177133,16,14858,183155,0,0,24449,"$200,784"
22/01/2024,177134,16,4270.4,52506.3,0,0,28222,"$59,311"
22/01/2024,177135,16,21841.6,269808,0,0,28406,"$299,200"
22/01/2024,177136,16,6783,83790,0,0,27317,"$92,918"
22/01/2024,177137,16,2835.8125,35030.1,0,0,22751,"$39,941"
22/01/2024,177138,16,46826.5,577185,0,0,26693,"$632,791"
22/01/2024,177139,16,5204.55,64186.5,0,0,26274,"$72,285"
22/01/2024,177140,16,6783,83580,0,0,25083,"$95,535"
22/01/2024,177141,16,21717.5,268275,0,0,6997,"$305,880"
22/01/2024,177142,16,9688.725,119683.9,0,0,20936,"$132,722"
22/01/2024,177143,16,15118.3125,186755.625,0,0,25087,"$204,302"
22/01/2024,177144,16,24689.1,304534.3,0,0,28166,"$338,207"
22/01/2024,177145,16,10441.4,128982,0,0,27555,"$141,100"
22/01/2024,177146,16,9883.8,122094,0,0,24463,"$139,208"
22/01/2024,177147,16,3002.625,34198.5,0,0,28027,"$42,895"
22/01/2024,177148,16,3336.25,41142.5,0,0,27585,"$47,661"
22/01/2024,177149,16,23951.3,294576.1,0,0,10248,"$328,100"
22/01/2024,177150,16,30262.125,373826.25,0,0,21153,"$408,948"
22/01/2024,177151,16,31220.925,385669.9,0,0,14492,"$439,731"
22/01/2024,177152,16,11951,147427,0,0,27002,"$168,324"
22/01/2024,177153,16,11026.2,136206,0,0,21780,"$155,299"
22/01/2024,177154,16,39984,492161.6,0,0,27035,"$540,324"
22/01/2024,177155,16,7622.8,93849,0,0,28398,"$104,422"
22/01/2024,177156,16,25581.6,316005.2,0,0,24757,"$360,304"
22/01/2024,177157,16,24292.575,280078.568,0,0,28337,"$332,775"
22/01/2024,177158,16,9883.8,122094,0,0,21780,"$139,208"
23/01/2024,177159,16,49444.5,609656.6,0,0,26421,"$668,169"
22/01/2024,177160,16,8177,101009.951,0,0,26692,"$112,014"
22/01/2024,177161,16,10001.1,123283.93,0,0,19366,"$138,904"
22/01/2024,177162,16,7687.4,94961.692,0,0,27517,"$103,884"
22/01/2024,177163,16,15150.825,187107.9,0,0,24682,"$204,741"
22/01/2024,177164,16,5271.275,65115.75,0,0,25039,"$75,304"
22/01/2024,177165,16,21531.35,265974.8,0,0,14492,"$294,950"
22/01/2024,177166,16,6415.8,78614.2,0,0,28279,"$86,700"
22/01/2024,177167,16,14147.4,174762,0,0,23035,"$191,181"
22/01/2024,177168,16,7217.775,88804.8,0,0,26312,"$103,111"
22/01/2024,177169,16,14728.8,181944,0,0,27134,"$210,411"
22/01/2024,177170,16,4270.4,52752,0,0,28354,"$59,311"
22/01/2024,177171,16,6539.05,80645.6,0,0,24709,"$93,415"
22/01/2024,177172,16,8268.8,101593.8,0,0,26191,"$118,126"
22/01/2024,177173,16,9367,115710,0,0,26785,"$126,581"
22/01/2024,177174,16,9044,111720,0,0,17226,"$122,216"
22/01/2024,177175,16,3603.15,44509.5,0,0,26875,"$50,749"
22/01/2024,177176,16,4653.75,57312.5,0,0,21622,"$66,482"
22/01/2024,177177,16,8159.575,100724.4,0,0,26289,"$113,327"
22/01/2024,177178,16,10271.4,126380.8,0,0,22979,"$144,668"
22/01/2024,177179,16,11369.6,140238,0,0,26850,"$157,911"
22/01/2024,177180,16,8075,99750,0,0,27592,"$110,616"
22/01/2024,177181,16,6343.125,78008,0,0,24682,"$89,340"
22/01/2024,177182,16,17722.5,218575,0,0,22017,"$242,774"
22/01/2024,177183,16,10176.2,125706,0,0,22588,"$143,327"
22/01/2024,177184,16,23141.25,285861.8,0,0,24886,"$325,933"
22/01/2024,177185,16,11007.5,135975,0,0,27555,"$152,882"
22/01/2024,177186,16,6653.8,81820.2,0,0,10681,"$95,054"
22/01/2024,177187,16,4096.15,50385.3,0,0,28328,"$58,516"
22/01/2024,177188,16,4470.575,54942.3,0,0,28222,"$60,413"
22/01/2024,177189,16,21407.25,263487.7,0,0,10681,"$305,818"
22/01/2024,177190,16,4804.2,59067.4,0,0,25006,"$66,725"
22/01/2024,177191,16,6478.7,79925.3,0,0,20898,"$87,550"
22/01/2024,177192,16,2802.45,34618.5,0,0,26220,"$39,471"
22/01/2024,177193,16,20662.65,255243.8,0,0,24362,"$295,181"
22/01/2024,177194,16,1668.125,20500.2,0,0,28107,"$22,542"
22/01/2024,177195,16,5304.85,65328.9,0,0,24401,"$71,687"
22/01/2024,177196,16,3475.65,42646.8,0,0,28109,"$46,968"
22/01/2024,177197,16,4537.3,55734,0,0,27826,"$64,819"
22/01/2024,177198,16,27234,336419.979,0,0,23014,"$378,250"
22/01/2024,177199,16,6653.8,82026,0,0,26559,"$93,715"
22/01/2024,177200,16,6460,79674,0,0,15823,"$90,986"
22/01/2024,177201,16,5629.55,69347.6,0,0,21622,"$78,188"
22/01/2024,177202,16,26190.625,301962.5,0,0,24846,"$358,776"
22/01/2024,177203,16,18296.25,210944.804,0,0,22554,"$254,115"
22/01/2024,177204,16,19669.85,242980.5,0,0,27890,"$280,998"
23/01/2024,177205,16,30262.125,373825.9,0,0,25129,"$426,227"
22/01/2024,177206,16,2564.6625,31680.6,0,0,21673,"$36,122"
22/01/2024,177207,16,7752,95655,0,0,22933,"$106,192"
22/01/2024,177208,16,10001.1,123542.3,0,0,27765,"$142,873"
22/01/2024,177209,16,31161,384930,0,0,22990,"$445,157"
22/01/2024,177210,16,2148.8,26299,0,0,28133,"$29,436"
22/01/2024,177211,16,21717.5,267644.65,0,0,22543,"$305,880"
22/01/2024,177212,16,17340,214200,0,0,24375,"$247,714"
22/01/2024,177213,16,11305,129444,0,0,26156,"$159,225"
23/01/2024,177214,16,5491,67526.9,0,0,28181,"$75,219"
23/01/2024,177215,16,34936.275,431565.4,0,0,27480,"$499,090"
23/01/2024,177216,16,43137.5,530427.8,0,0,15352,"$590,925"
24/01/2024,177217,16,17558.025,216893.25,0,0,27188,"$240,521"
23/01/2024,177218,16,2402.1,29550.5,0,0,26850,"$32,461"
23/01/2024,177219,16,29325,362215,0,0,28194,"$418,929"
23/01/2024,177220,16,23268.75,282618.581,0,0,21775,"$327,729"
23/01/2024,177221,16,4470.575,55102.25,0,0,27580,"$61,241"
23/01/2024,177222,16,4364.75,53917.15,0,0,24448,"$60,622"
23/01/2024,177223,16,24261.55,299701.318,0,0,24711,"$341,712"
23/01/2024,177224,16,22710.3,280268.8,0,0,28022,"$319,863"
23/01/2024,177225,16,10567.2,130375,0,0,25118,"$146,767"
23/01/2024,177226,16,4651.2,56907.9,0,0,26867,"$64,600"
23/01/2024,177227,16,7687.4,94752.042,0,0,23135,"$108,273"
23/01/2024,177228,16,21165,261449.902,0,0,28361,"$286,014"
23/01/2024,177229,16,22338,275707.6,0,0,27810,"$314,620"
23/01/2024,177230,16,31824,393119.3,0,0,11386,"$430,054"
23/01/2024,177231,16,28883.85,356342,0,0,27209,"$390,322"
23/01/2024,177232,16,11447.8,141238.3,0,0,27737,"$161,237"
23/01/2024,177233,16,11951,146972.063,0,0,21899,"$168,324"
23/01/2024,177234,16,22812.3,281798.65,0,0,24272,"$321,300"
23/01/2024,177235,16,12894.5,158235,0,0,27818,"$176,637"
23/01/2024,177236,16,59024,726628,0,0,28337,"$808,548"
23/01/2024,177237,16,12265.5,151171.3,0,0,24586,"$175,221"
24/01/2024,177238,16,17498.1,215439.7,0,0,21984,"$239,700"
23/01/2024,177239,16,10788.2,133050.4,0,0,22516,"$154,117"
23/01/2024,177240,16,5137.825,63463.4,0,0,26178,"$70,381"
23/01/2024,177241,16,7217.775,88681.6,0,0,27810,"$97,538"
23/01/2024,177242,16,12467.8,153839,0,0,24586,"$178,111"
23/01/2024,177243,16,15981.7,197420.916,0,0,26693,"$228,310"
23/01/2024,177244,16,11951,147081.27,0,0,28178,"$168,324"
23/01/2024,177245,16,19571.25,241726.8,0,0,22412,"$264,476"
23/01/2024,177246,16,6718.4,82932.5,0,0,22360,"$92,033"
23/01/2024,177247,16,4025.6,49728,0,0,28411,"$55,145"
23/01/2024,177248,16,7673.8,94793.65,0,0,27827,"$106,581"
23/01/2024,177249,16,2383.825,29447.25,0,0,26692,"$34,055"
23/01/2024,177250,16,3669.875,45171,0,0,24851,"$49,593"
23/01/2024,177251,16,65981.25,814606.8,0,0,24461,"$942,589"
23/01/2024,177252,16,11434.2,131745.6,0,0,26724,"$154,516"
23/01/2024,177253,16,3491.8,42986.3,0,0,26641,"$49,180"
23/01/2024,177254,16,13200.075,163059.4,0,0,28061,"$178,379"
23/01/2024,177255,16,39474,487619.3,0,0,23014,"$555,972"
23/01/2024,177256,16,34097.325,421202.25,0,0,19415,"$460,775"
23/01/2024,177257,16,10424.4,128772,0,0,27890,"$144,783"
23/01/2024,177258,16,8785.6,107097.2,0,0,20862,"$118,724"
23/01/2024,177259,16,28029.6,346247.79,0,0,28105,"$394,783"
23/01/2024,177260,16,25092,309400,0,0,22897,"$348,500"
23/01/2024,177261,16,6976.8,80325.049,0,0,28034,"$96,900"
23/01/2024,177262,16,11510.7,141982.4,0,0,19366,"$157,681"
23/01/2024,177263,16,18180.65,224583.8,0,0,13119,"$259,724"
23/01/2024,177264,16,20134.8,248085.6,0,0,26727,"$272,092"
23/01/2024,177265,16,8914.8,109765.6,0,0,22990,"$127,354"
23/01/2024,177266,16,6513.55,80373.3,0,0,21910,"$90,466"
23/01/2024,177267,16,9593.1,110602.912,0,0,24186,"$129,636"
23/01/2024,177268,16,10001.1,123543,0,0,26942,"$135,150"
23/01/2024,177269,16,16908.625,207910.5,0,0,27700,"$234,842"
23/01/2024,177270,16,6524.6,80594.542,0,0,21946,"$93,209"
23/01/2024,177271,16,40995.5,506415,0,0,21153,"$569,382"
23/01/2024,177272,16,9812.4,121211.3,0,0,21401,"$136,283"
23/01/2024,177273,16,28164.75,347917.5,0,0,24684,"$402,354"
23/01/2024,177274,16,22958.5,282774.8,0,0,15205,"$318,868"
23/01/2024,177275,16,61404,758037,0,0,23085,"$864,845"
23/01/2024,177276,16,11692.6,144438,0,0,27701,"$158,008"
23/01/2024,177277,16,8462.6,104538,0,0,21504,"$119,192"
23/01/2024,177278,16,8721,107607.5,0,0,27992,"$124,586"
23/01/2024,177279,16,47957,592410,0,0,27252,"$666,069"
23/01/2024,177280,16,21547.5,265720,0,0,20862,"$291,182"
23/01/2024,177281,16,5204.55,64020.6,0,0,28104,"$73,304"
23/01/2024,177282,16,6589.2,81270,0,0,22408,"$91,517"
23/01/2024,177283,16,25406.5,311235.4,0,0,24551,"$362,950"
23/01/2024,177284,16,14987.2,184769.2,0,0,27698,"$214,103"
23/01/2024,177285,16,18266.5,225204,0,0,24857,"$253,701"
23/01/2024,177286,16,12467.8,154014,0,0,24978,"$170,792"
23/01/2024,177287,16,7713.75,95287.5,0,0,21290,"$105,668"
23/01/2024,177288,16,27598.65,340902.8,0,0,27100,"$378,064"
23/01/2024,177289,16,8591.8,105784,0,0,25007,"$116,105"
23/01/2024,177290,16,3736.6,46155.2,0,0,23073,"$53,380"
23/01/2024,177291,16,9686.6,118990.9,0,0,21250,"$132,693"
23/01/2024,177292,16,11628,143591.7,0,0,27931,"$161,500"
23/01/2024,177293,16,9625.4,118902,0,0,20936,"$133,686"
23/01/2024,177294,16,24480,281282.4,0,0,15205,"$349,714"
23/01/2024,177295,16,2535.55,29145.9,0,0,24615,"$34,734"
23/01/2024,177296,16,7752,95606,0,0,28064,"$107,667"
23/01/2024,177297,16,3336.25,41160,0,0,27517,"$45,702"
23/01/2024,177298,16,7170.6,88578,0,0,24533,"$102,437"
23/01/2024,177299,16,9435,116549.3,0,0,25118,"$134,786"
23/01/2024,177300,16,25642.8,316409.1,0,0,26224,"$356,150"
23/01/2024,177301,16,53312,655617.9,0,0,24846,"$730,301"
23/01/2024,177302,16,9237.8,114114,0,0,26816,"$124,835"
23/01/2024,177303,16,9245.45,114072,0,0,28032,"$124,939"
23/01/2024,177304,16,13566,167504.4,0,0,22814,"$193,800"
23/01/2024,177305,16,15618.75,192866.8,0,0,23085,"$219,982"
23/01/2024,177306,16,3336.25,38465.014,0,0,23135,"$46,337"
23/01/2024,177307,16,3336.25,38304,0,0,23095,"$47,661"
23/01/2024,177308,16,12467.8,154014,0,0,10125,"$178,111"
23/01/2024,177309,16,2327.3,28748.3,0,0,12298,"$32,779"
23/01/2024,177310,16,13178.4,161952,0,0,20898,"$185,611"
23/01/2024,177311,16,45339,556850,0,0,27946,"$638,577"
23/01/2024,177312,16,15760.7,194690.895,0,0,28178,"$225,153"
23/01/2024,177313,16,14756,182045.5,0,0,24551,"$202,137"
23/01/2024,177314,16,15450.45,190857.8,0,0,24757,"$208,790"
23/01/2024,177315,16,3736.6,46158,0,0,28311,"$52,628"
23/01/2024,177316,16,9496.2,117304.663,0,0,28069,"$130,085"
23/01/2024,177317,16,13397.7,165501,0,0,16070,"$191,396"
23/01/2024,177318,16,4096.15,50514.8,0,0,20890,"$55,353"
23/01/2024,177319,16,6071.975,74796.4,0,0,26780,"$84,333"
23/01/2024,177320,16,24689.1,304983,0,0,12031,"$352,701"
23/01/2024,177321,16,26071.2,321826.4,0,0,26215,"$367,200"
23/01/2024,177322,16,18266.5,225645,0,0,24809,"$250,226"
23/01/2024,177323,16,24416.25,301610.4,0,0,27100,"$334,469"
23/01/2024,177324,16,10659,131513.2,0,0,25061,"$146,014"
23/01/2024,177325,16,2417.4,27696.2,0,0,22554,"$32,668"
23/01/2024,177326,16,14382,177660,0,0,28455,"$202,563"
23/01/2024,177327,16,35655.375,440449.065,0,0.225,22435,"$509,363"
23/01/2024,177328,16,15760.275,194315.8,0,0,22888,"$215,894"
23/01/2024,177329,16,8004.45,98703.444,0,0,26349,"$114,349"
23/01/2024,177330,16,3302.25,40792.472,0,0,24445,"$46,511"
23/01/2024,177331,16,4618.9,56879.9,0,0,27825,"$65,055"
23/01/2024,177332,16,2869.175,35337.771,0,0,28014,"$39,304"
23/01/2024,177333,16,26247.15,324229.5,0,0,19415,"$354,691"
23/01/2024,177334,16,11208.525,138458.187,0,0,21401,"$151,467"
23/01/2024,177335,16,4804.2,59172.4,0,0,7457,"$64,922"
23/01/2024,177336,16,4870.925,60169.9,0,0,28207,"$66,725"
23/01/2024,177337,16,4136.95,50555.4,0,0,21901,"$58,267"
23/01/2024,177338,16,5036.25,62071.8,0,0,24367,"$68,990"
23/01/2024,177339,16,5863.725,72434.215,0,0,22459,"$83,768"
23/01/2024,177340,16,5738.35,70716.1,0,0,27035,"$78,608"
23/01/2024,177341,16,16830,207620,0,0,24710,"$237,042"
23/01/2024,177342,16,7988.3,98677.6,0,0,16762,"$107,950"
23/01/2024,177343,16,36074.85,445630.5,0,0,22756,"$487,498"
23/01/2024,177344,16,10693,131330.5,0,0,28343,"$144,500"
23/01/2024,177345,16,26775,330487.5,0,0,27586,"$382,500"
23/01/2024,177346,16,19793.95,244512.8,0,0,21568,"$278,788"
23/01/2024,177347,16,14630.625,180730.9,0,0,22756,"$203,203"
23/01/2024,177348,16,7429,91770,0,0,16253,"$101,767"
23/01/2024,177349,16,15264.3,188559,0,0,28003,"$218,061"
23/01/2024,177350,16,11369.6,139629,0,0,26686,"$153,643"
23/01/2024,177351,16,11757.2,135552.2,0,0,11283,"$163,294"
23/01/2024,177352,16,12467.8,152853.4,0,0,17107,"$175,603"
23/01/2024,177353,16,39032,477197.28,0,0,22098,"$534,685"
23/01/2024,177354,16,24385.65,301234.5,0,0,21254,"$338,690"
23/01/2024,177355,16,11692.6,144438,0,0,27964,"$158,008"
23/01/2024,177356,16,10648.8,130903.5,0,0,21776,"$152,126"
23/01/2024,177357,16,7106,87617.6,0,0,21782,"$96,027"
23/01/2024,177358,16,13030.5,160965,0,0,22435,"$180,979"
23/01/2024,177359,16,32599.625,402701.25,0,0,24711,"$459,150"
24/01/2024,177360,16,8268.8,101997,0,0,22360,"$114,844"
23/01/2024,177361,16,22710.3,279140.4,0,0,28328,"$319,863"
23/01/2024,177362,16,7542.9,93177,0,0,28178,"$104,763"
23/01/2024,177363,16,9460.5,116865,0,0,12216,"$133,246"
23/01/2024,177364,16,8646.4125,106808.1,0,0,4553,"$123,520"
23/01/2024,177365,16,8659.1625,106799,0,0,20743,"$120,266"
23/01/2024,177366,16,4070.225,50278.9,0,0,24272,"$58,146"
23/01/2024,177367,16,21738.75,267855,0,0,27774,"$293,767"
23/01/2024,177368,16,24928.8,307123.6,0,0,11386,"$336,876"
23/01/2024,177369,16,5535.2,67705.4,0,0,22990,"$75,825"
23/01/2024,177370,16,6460,79800,0,0,27469,"$89,722"
23/01/2024,177371,16,5604.9,69010.2,0,0,16762,"$76,779"
23/01/2024,177372,16,9431.6,116413.5,0,0,22459,"$127,454"
23/01/2024,177373,16,3603.15,44509.5,0,0,24575,"$51,474"
23/01/2024,177374,16,1737.4,21461.3,0,0,11405,"$23,800"
23/01/2024,177375,16,4604.025,56870.8,0,0,22602,"$64,845"
23/01/2024,177376,16,6043.5,74654.3,0,0,26164,"$81,669"
23/01/2024,177377,16,4804.2,59346,0,0,28226,"$64,922"
23/01/2024,177378,16,2068.475,23644.6,0,0,23096,"$29,550"
23/01/2024,177379,16,11888.1,146852.916,0,0,22459,"$167,438"
23/01/2024,177380,16,5237.7,64700.972,0,0,24272,"$71,749"
23/01/2024,177381,16,17671.5,218295,0,0,22924,"$242,075"
23/01/2024,177382,16,3336.25,41212.5,0,0,23079,"$46,337"
23/01/2024,177383,16,15363.75,189787.416,0,0,28030,"$210,462"
23/01/2024,177384,16,16256.25,200392.5,0,0,26780,"$228,961"
23/01/2024,177385,16,6653.8,81930.8,0,0,24776,"$89,916"
23/01/2024,177386,16,6697.575,82734.701,0,0,22588,"$91,748"
23/01/2024,177387,16,2669,32970,0,0,28025,"$36,068"
23/01/2024,177388,16,23144.65,285904.5,0,0,12107,"$325,981"
23/01/2024,177389,16,8617.3,106447.6,0,0,24463,"$118,045"
23/01/2024,177390,16,20414.45,252178.36,0,0,21153,"$279,650"
23/01/2024,177391,16,7945.8,97825.7,0,0,27634,"$113,511"
23/01/2024,177392,16,56108.5,693105,0,0,28270,"$768,610"
23/01/2024,177393,16,6531.825,80497.9,0,0,28081,"$93,312"
23/01/2024,177394,16,11133.3,137261.6,0,0,17107,"$150,450"
23/01/2024,177395,16,3603.15,44422.021,0,0,21360,"$50,044"
23/01/2024,177396,16,6460,79665.6,0,0,15839,"$90,986"
23/01/2024,177397,16,13146.1,161949.2,0,0,25039,"$180,084"
23/01/2024,177398,16,10005.35,123419.8,0,0,20936,"$138,963"
23/01/2024,177399,16,57887.55,715081.5,0,0,21842,"$826,965"
23/01/2024,177400,16,8491.5,104478.5,0,0,22971,"$121,307"
23/01/2024,177401,16,7687.4,94642.8,0,0,14406,"$103,884"
23/01/2024,177402,16,31161,383642,0,0,22098,"$421,095"
23/01/2024,177403,16,2135.2,26271,0,0,27138,"$29,656"
23/01/2024,177404,16,21211.75,260995,0,0,13119,"$290,572"
23/01/2024,177405,16,13649.3,168052.5,0,0,28341,"$189,574"
23/01/2024,177406,16,9496.2,117092.5,0,0,21775,"$133,749"
23/01/2024,177407,16,11434.2,140807.8,0,0,25015,"$161,045"
23/01/2024,177408,16,8527.2,105218.4,0,0,15823,"$115,232"
23/01/2024,177409,16,12080.2,149086,0,0,28277,"$165,482"
23/01/2024,177410,16,3803.325,46981.578,0,0,14668,"$52,100"
23/01/2024,177411,16,16195.05,200056.5,0,0,28105,"$221,850"
23/01/2024,177412,16,10529.8,129959.9,0,0,25145,"$144,244"
23/01/2024,177413,16,44922.5,553581,0,0,27431,"$623,924"
23/01/2024,177414,16,14793.4,182252,0,0,22603,"$199,911"
23/01/2024,177415,16,9435,116550,0,0,28179,"$132,887"
23/01/2024,177416,16,7170.6,88389,0,0,26398,"$96,900"
23/01/2024,177417,16,5271.275,65009.385,0,0,26793,"$71,233"
23/01/2024,177418,16,9896.975,122098.2,0,0,28275,"$139,394"
23/01/2024,177419,16,4470.575,55056.4,0,0,27771,"$63,865"
23/01/2024,177420,16,7429,91574,0,0,15666,"$101,767"
23/01/2024,177421,16,6043.5,74732,1,55,27837,"$85,120"
23/01/2024,177422,16,5805.075,71709.4,0,0,25061,"$79,522"
23/01/2024,177423,16,11259.1,139073.2,0,0,25120,"$154,234"
23/01/2024,177424,16,13488.225,166618.9,0,0,21780,"$182,273"
23/01/2024,177425,16,38471.85,475240.5,0,0,21637,"$549,598"
23/01/2024,177426,16,11070.4,135962.323,0,0,21775,"$155,921"
23/01/2024,177427,16,7752,95550,0,0,22472,"$110,743"
23/01/2024,177428,16,4270.4,52620.4,0,0,27825,"$59,311"
23/01/2024,177429,16,34636.65,427828.8,0,0,27263,"$487,840"
23/01/2024,177430,16,10906.35,134546.65,0,0,25053,"$149,402"
23/01/2024,177431,16,13523.5,166720.4,0,0,18287,"$190,472"
23/01/2024,177432,16,6605.775,81600.4,0,0,27884,"$89,267"
23/01/2024,177433,16,44684.5,551684,0,0,14509,"$612,116"
23/01/2024,177434,16,4103.8,50693.979,0,0,26669,"$58,626"
23/01/2024,177435,16,1000.875,12363.75,0,0,24372,"$13,525"
23/01/2024,177436,16,13501.4,166607.084,0,0,21756,"$192,877"
23/01/2024,177437,16,16638.75,204910.3,0,0,26651,"$234,349"
23/01/2024,177438,16,9302.4,114879.8,0,0,26237,"$129,200"
23/01/2024,177439,16,8656.4,106710.8,0,0,28285,"$121,921"
23/01/2024,177440,16,3936.775,48385.4,0,0,24445,"$53,200"
23/01/2024,177441,16,31340.775,387150.75,0,0,22943,"$423,524"
23/01/2024,177442,16,9173.2,113228.5,0,0,21450,"$127,406"
23/01/2024,177443,16,33857.625,416484.25,0,0,22756,"$457,535"
23/01/2024,177444,16,8177,100181.2,0,0,27964,"$112,014"
23/01/2024,177445,16,9431.6,116352.6,0,0,24455,"$127,454"
23/01/2024,177446,16,10723.6,132258,0,0,26587,"$151,037"
23/01/2024,177447,16,9408.225,116127.2,0,0,26150,"$128,880"
23/01/2024,177448,16,38794,479097.5,0,0,25118,"$538,806"
23/01/2024,177449,16,9690,119520.87,0,0,20825,"$134,583"
23/01/2024,177450,16,8979.4,110796,0,0,21542,"$128,277"
23/01/2024,177451,16,6847.6,84343,0,0,22516,"$93,803"
23/01/2024,177452,16,22699.25,280402.5,0,0,25106,"$319,708"
23/01/2024,177453,16,21165,261254.7,0,0,24452,"$289,932"
23/01/2024,177454,16,4203.675,51773.4,0,0,27422,"$58,384"
23/01/2024,177455,16,3145,38761.1,0,0,15288,"$43,681"
23/01/2024,177456,16,20378.75,251737.5,0,0,24527,"$287,025"
23/01/2024,177457,16,18504.5,228585,0,0,19627,"$264,350"
23/01/2024,177458,16,9044,111550.6,0,0,27472,"$123,890"
23/01/2024,177459,16,7945.8,98154,0,0,26587,"$107,376"
23/01/2024,177460,16,27399.75,338467.5,0,0,12855,"$391,425"
23/01/2024,177461,16,3202.8,39562.6,0,0,26320,"$44,483"
23/01/2024,177462,16,4870.925,59778.6,0,0,28198,"$69,585"
23/01/2024,177463,16,12464.4,153176.8,0,0,24527,"$168,438"
23/01/2024,177464,16,3069.35,37779,0,0,21360,"$41,478"
23/01/2024,177465,16,17503.2,216216,0,0,27000,"$250,046"
23/01/2024,177466,16,7662.325,94504.2,0,0,26260,"$109,462"
23/01/2024,177467,16,9883.8,121793,0,0,25063,"$137,275"
23/01/2024,177468,16,2987.75,36819.3,0,0,21440,"$40,375"
23/01/2024,177469,16,6847.6,84588,0,0,20936,"$97,823"
23/01/2024,177470,16,46707.5,576590,0,0,20938,"$648,715"
23/01/2024,177471,16,8139.6,100223.2,0,0,27209,"$109,995"
23/01/2024,177472,16,42721,527730,0,0,4546,"$585,219"
23/01/2024,177473,16,28364.5,350001.4,0,0,24970,"$393,951"
23/01/2024,177474,16,4901.95,60227.3,0,0,28069,"$70,028"
23/01/2024,177475,16,6272.15,77479.535,0,0.025,17261,"$88,340"
23/01/2024,177476,16,23396.25,288312.5,0,0,24857,"$329,525"
23/01/2024,177477,16,6887.55,85080.8,0,0,27946,"$98,394"
23/01/2024,177478,16,4870.925,59976,0,0,26652,"$66,725"
23/01/2024,177479,16,4604.025,56751.1,0,0,28064,"$63,945"
23/01/2024,177480,16,11175.8,138054,0,0,11632,"$159,654"
23/01/2024,177481,16,13271.9,163652.3,0,0,27737,"$181,807"
23/01/2024,177482,16,23454.9,289736.3,0,0,17025,"$321,300"
23/01/2024,177483,16,31460.625,387408,0,0,17025,"$449,438"
23/01/2024,177484,16,6686.1,82345.2,0,0,16070,"$94,170"
23/01/2024,177485,16,12726.2,157206,0,0,22611,"$171,976"
23/01/2024,177486,16,6272.15,77254.8,0,0,24452,"$84,759"
23/01/2024,177487,16,37270.8,460017.6,0,0,26161,"$503,659"
23/01/2024,177488,16,4937.65,60826.5,0,0,26994,"$66,725"
23/01/2024,177489,16,10206.8,117202.4,0,0,26247,"$141,761"
23/01/2024,177490,16,9302.4,114912,0,0,11632,"$125,708"
23/01/2024,177491,16,41471.5,512085,0,0,22435,"$560,426"
23/01/2024,177492,16,26666.625,328972,0,0,14668,"$365,296"
23/01/2024,177493,16,6856.525,84538.3,0,0,28341,"$96,571"
23/01/2024,177494,16,10701.925,123386.2,0,0,28254,"$144,621"
23/01/2024,177495,16,11046.6,135809.1,0,0,26877,"$153,425"
23/01/2024,177496,16,4070.225,50278.9,0,0,25061,"$55,003"
23/01/2024,177497,16,28883.85,355135.2,0,0,27893,"$395,669"
23/01/2024,177498,16,10818.8,133644,0,0,27074,"$150,261"
23/01/2024,177499,16,3021.75,37172.8,0,0,27999,"$41,394"
23/01/2024,177500,16,3069.35,40443.2,1,1805.5,20859,"$42,630"
23/01/2024,177501,16,8562.9,105586.6,0,0,27946,"$122,327"
23/01/2024,177502,16,6783,83611.5,0,0,21482,"$95,535"
23/01/2024,177503,16,44982,555660,0,0,22756,"$642,600"
23/01/2024,177504,16,17684.25,218450.4,0,0,13125,"$242,250"
23/01/2024,177505,16,42483,524373.5,0,0,14509,"$590,042"
23/01/2024,177506,16,6292.125,77725.9,0,0,26289,"$86,193"
23/01/2024,177507,16,54918.5,678405,0,0,27252,"$752,308"
